,resultId,raceId,driverId,constructorId,grid,resultPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,raceYear,round,circuitId,raceName,raceDate,circuitRef,circuitName,circuitLocation,country,lat,lng,alt,driverRef,driverNumber,driverCode,forename,surname,driverDOB,driverNationality,constructorRef,constructorName,constructorNationality,status,pitStopNumber,pitStopLap,pitStopTime,pitStopDuration,pitStopMilliseconds,qualifyId,qualifyingPosition,q1,q2,q3
1441,21379,866,20,9,1,4,4,4,12.0,70,+7.295,5556881,70,1,1:15.752,207.249,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,1,16,14:24:31,21.639,21639,5109,1,1:14.661,1:14.187,1:13.784
1442,21379,866,20,9,1,4,4,4,12.0,70,+7.295,5556881,70,1,1:15.752,207.249,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,2,63,15:26:26,22.428,22428,5109,1,1:14.661,1:14.187,1:13.784
1443,21380,866,4,6,3,5,5,5,10.0,70,+13.411,5562997,42,15,1:17.820,201.742,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,1,19,14:28:31,21.133,21133,5111,3,1:14.916,1:14.314,1:14.151
1444,21381,866,3,131,5,6,6,6,8.0,70,+13.842,5563428,67,7,1:17.060,203.732,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,1,19,14:28:43,21.222,21222,5113,5,1:15.098,1:14.568,1:14.411
1445,21381,866,3,131,5,6,6,6,8.0,70,+13.842,5563428,67,7,1:17.060,203.732,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,2,38,14:53:57,21.179,21179,5113,5,1:15.098,1:14.568,1:14.411
1446,21382,866,17,9,4,7,7,7,6.0,70,+15.085,5564671,62,8,1:17.131,203.544,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,1,17,14:25:59,21.199,21199,5112,4,1:14.956,1:14.479,1:14.346
1447,21382,866,17,9,4,7,7,7,6.0,70,+15.085,5564671,62,8,1:17.131,203.544,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,2,52,15:12:15,21.254,21254,5112,4,1:14.956,1:14.479,1:14.346
1448,21383,866,8,208,12,8,8,8,4.0,70,+15.567,5565153,70,5,1:16.764,204.517,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,Finished,1,40,14:56:32,21.534,21534,5120,12,1:14.995,1:14.734,\N
1449,21384,866,155,15,11,9,9,9,2.0,70,+24.432,5574018,61,12,1:17.464,202.669,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,Finished,1,24,14:35:30,21.453,21453,5119,11,1:15.101,1:14.688,\N
1450,21385,866,13,6,6,10,10,10,1.0,70,+25.272,5574858,69,2,1:16.182,206.080,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,Finished,1,12,14:19:28,21.128,21128,5114,6,1:15.194,1:14.641,1:14.465
1451,21385,866,13,6,6,10,10,10,1.0,70,+25.272,5574858,69,2,1:16.182,206.080,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,Finished,2,58,15:20:18,21.115,21115,5114,6,1:15.194,1:14.641,1:14.465
1452,21386,866,814,10,8,11,11,11,0.0,70,+37.693,5587279,63,10,1:17.219,203.312,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,1,13,14:20:45,21.489,21489,5116,8,1:15.019,1:14.639,1:14.705
1453,21386,866,814,10,8,11,11,11,0.0,70,+37.693,5587279,63,10,1:17.219,203.312,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,2,44,15:02:08,21.734,21734,5116,8,1:15.019,1:14.639,1:14.705
1454,21387,866,807,10,13,12,12,12,0.0,70,+46.236,5595822,62,9,1:17.202,203.357,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,1,21,14:31:32,24.583,24583,5121,13,1:15.106,1:14.748,\N
1455,21387,866,807,10,13,12,12,12,0.0,70,+46.236,5595822,62,9,1:17.202,203.357,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,2,42,14:59:35,23.660,23660,5121,13,1:15.106,1:14.748,\N
1456,21388,866,813,3,22,13,13,13,0.0,70,+47.052,5596638,67,13,1:17.489,202.604,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,Finished,1,29,14:42:22,22.704,22704,5125,17,1:14.979,1:15.231,\N
1457,21389,866,817,5,14,14,14,14,0.0,70,+1:04.475,5614061,70,4,1:16.609,204.931,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,Finished,1,17,14:26:17,21.689,21689,5122,14,1:15.552,1:15.078,\N
1458,21389,866,817,5,14,14,14,14,0.0,70,+1:04.475,5614061,70,4,1:16.609,204.931,1,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,Finished,2,58,15:20:40,21.558,21558,5122,14,1:15.552,1:15.078,\N
1459,21390,866,818,5,19,15,15,15,0.0,69,\N,\N,55,17,1:17.875,201.600,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,+1 Lap,1,16,14:24:55,22.278,22278,5128,20,1:16.602,\N,\N
1460,21390,866,818,5,19,15,15,15,0.0,69,\N,\N,55,17,1:17.875,201.600,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,+1 Lap,2,43,15:01:05,23.163,23163,5128,20,1:16.602,\N,\N
1461,21390,866,818,5,19,15,15,15,0.0,69,\N,\N,55,17,1:17.875,201.600,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,+1 Lap,3,47,15:06:41,14.641,14641,5128,20,1:16.602,\N,\N
1462,21391,866,18,1,10,16,16,16,0.0,69,\N,\N,63,16,1:17.843,201.682,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,+1 Lap,1,15,14:23:32,21.748,21748,5118,10,1:14.799,1:14.680,1:15.182
1463,21391,866,18,1,10,16,16,16,0.0,69,\N,\N,63,16,1:17.843,201.682,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,+1 Lap,2,33,14:47:50,21.845,21845,5118,10,1:14.799,1:14.680,1:15.182
1464,21391,866,18,1,10,16,16,16,0.0,69,\N,\N,63,16,1:17.843,201.682,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,+1 Lap,3,52,15:13:15,21.363,21363,5118,10,1:14.799,1:14.680,1:15.182
1465,21392,866,811,3,16,17,17,17,0.0,69,\N,\N,67,14,1:17.817,201.750,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,+1 Lap,1,23,14:34:41,22.781,22781,5124,16,1:14.995,1:15.170,\N
1466,21393,866,5,207,17,18,18,18,0.0,69,\N,\N,62,19,1:18.128,200.947,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,+1 Lap,1,17,14:26:32,21.733,21733,5126,18,1:16.263,\N,\N
1467,21393,866,5,207,17,18,18,18,0.0,69,\N,\N,62,19,1:18.128,200.947,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,+1 Lap,2,42,15:00:15,21.704,21704,5126,18,1:16.263,\N,\N
1468,21394,866,808,207,18,19,19,19,0.0,69,\N,\N,58,18,1:18.093,201.037,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,+1 Lap,1,18,14:27:54,21.888,21888,5127,19,1:16.482,\N,\N
1469,21394,866,808,207,18,19,19,19,0.0,69,\N,\N,58,18,1:18.093,201.037,11,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,+1 Lap,2,43,15:01:38,21.403,21403,5127,19,1:16.482,\N,\N
1470,21395,866,819,206,23,20,20,20,0.0,69,\N,\N,63,21,1:20.632,194.706,13,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,pic,\N,PIC,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,+3 Laps,1,28,14:41:55,23.291,23291,5131,23,1:18.255,\N,\N
1471,21396,866,10,206,21,21,21,21,0.0,56,\N,\N,47,22,1:21.032,193.745,22,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,glock,\N,GLO,Timo,Glock,1982-03-18,German,marussia,Marussia,Russian,Suspension,1,24,14:36:31,25.520,25520,5130,22,1:17.901,\N,\N
1472,21397,866,30,131,9,\N,R,22,0.0,43,\N,\N,37,20,1:18.433,200.165,65,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Rear wing,1,13,14:20:47,21.807,21807,5117,9,1:14.892,1:14.480,1:14.812
1473,21397,866,30,131,9,\N,R,22,0.0,43,\N,\N,37,20,1:18.433,200.165,65,2012,7,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Rear wing,2,43,15:00:53,22.524,22524,5117,9,1:14.892,1:14.480,1:14.812
1474,21400,867,4,6,11,1,1,1,25.0,57,1:44:16.649,6256649,40,5,1:43.666,188.185,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,1,15,14:30:09,19.789,19789,5143,11,1:39.409,1:38.707,\N
1475,21400,867,4,6,11,1,1,1,25.0,57,1:44:16.649,6256649,40,5,1:43.666,188.185,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,2,28,14:53:33,20.718,20718,5143,11,1:39.409,1:38.707,\N
1476,21401,867,8,208,5,2,2,2,18.0,57,+6.421,6263070,43,7,1:43.686,188.148,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,Finished,1,14,14:28:21,21.879,21879,5137,5,1:39.464,1:38.531,1:38.513
1477,21401,867,8,208,5,2,2,2,18.0,57,+6.421,6263070,43,7,1:43.686,188.148,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,Finished,2,28,14:53:38,21.103,21103,5137,5,1:39.464,1:38.531,1:38.513
1478,21402,867,30,131,12,3,3,3,15.0,57,+12.639,6269288,43,3,1:43.099,189.220,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,1,19,14:37:38,20.477,20477,5144,12,1:39.447,1:38.770,\N
1479,21402,867,30,131,12,3,3,3,15.0,57,+12.639,6269288,43,3,1:43.099,189.220,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,2,41,15:19:40,20.041,20041,5144,12,1:39.447,1:38.770,\N
1480,21403,867,17,9,19,4,4,4,12.0,57,+13.628,6270277,40,2,1:42.717,189.923,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,1,19,14:37:40,20.246,20246,5151,19,1:40.395,\N,\N
1481,21403,867,17,9,19,4,4,4,12.0,57,+13.628,6270277,40,2,1:42.717,189.923,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,2,38,15:14:32,20.222,20222,5151,19,1:40.395,\N,\N
1482,21404,867,807,10,8,5,5,5,10.0,57,+19.993,6276642,40,13,1:44.226,187.174,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,1,14,14:28:26,21.198,21198,5140,8,1:39.009,1:38.689,1:38.752
1483,21404,867,807,10,8,5,5,5,10.0,57,+19.993,6276642,40,13,1:44.226,187.174,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,2,28,14:53:50,20.332,20332,5140,8,1:39.009,1:38.689,1:38.752
1484,21405,867,3,131,6,6,6,6,8.0,57,+21.176,6277825,54,1,1:42.163,190.953,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,1,20,14:39:17,20.625,20625,5138,6,1:39.061,1:38.504,1:38.623
1485,21405,867,3,131,6,6,6,6,8.0,57,+21.176,6277825,54,1,1:42.163,190.953,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,2,46,15:28:36,20.115,20115,5138,6,1:39.061,1:38.504,1:38.623
1486,21406,867,814,10,10,7,7,7,6.0,57,+22.866,6279515,45,11,1:44.101,187.398,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,1,23,14:44:48,20.295,20295,5142,10,1:38.858,1:38.519,1:38.992
1487,21407,867,18,1,9,8,8,8,4.0,57,+24.653,6281302,48,17,1:44.806,186.138,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,1,10,14:21:23,20.246,20246,5141,9,1:39.622,1:38.563,1:38.801
1488,21407,867,18,1,9,8,8,8,4.0,57,+24.653,6281302,48,17,1:44.806,186.138,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,2,26,14:50:09,19.640,19640,5141,9,1:39.622,1:38.563,1:38.801
1489,21408,867,815,15,15,9,9,9,2.0,57,+27.777,6284426,43,4,1:43.526,188.439,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,Finished,1,10,14:21:27,21.032,21032,5147,15,1:39.353,1:39.358,\N
1490,21408,867,815,15,15,9,9,9,2.0,57,+27.777,6284426,43,4,1:43.526,188.439,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,Finished,2,25,14:48:26,20.904,20904,5147,15,1:39.353,1:39.358,\N
1491,21409,867,811,3,14,10,10,10,1.0,57,+35.961,6292610,44,12,1:44.111,187.380,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,Finished,1,20,14:40:14,28.440,28440,5146,14,1:39.449,1:39.207,\N
1492,21409,867,811,3,14,10,10,10,1.0,57,+35.961,6292610,44,12,1:44.111,187.380,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,Finished,2,24,14:47:48,14.659,14659,5146,14,1:39.449,1:39.207,\N
1493,21410,867,817,5,17,11,11,11,0.0,57,+37.041,6293690,44,6,1:43.674,188.170,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,Finished,1,14,14:28:38,21.209,21209,5149,17,1:39.924,1:40.358,\N
1494,21410,867,817,5,17,11,11,11,0.0,57,+37.041,6293690,44,6,1:43.674,188.170,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,Finished,2,37,15:12:44,22.597,22597,5149,17,1:39.924,1:40.358,\N
1495,21411,867,813,3,3,12,12,12,0.0,57,+54.630,6311279,43,10,1:44.064,187.465,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,Finished,1,14,14:28:23,21.342,21342,5135,3,1:38.825,1:38.570,1:38.475
1496,21411,867,813,3,3,12,12,12,0.0,57,+54.630,6311279,43,10,1:44.064,187.465,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,Finished,2,28,14:53:44,21.525,21525,5135,3,1:38.825,1:38.570,1:38.475
1497,21412,867,808,207,20,13,13,13,0.0,57,+1:15.871,6332520,54,14,1:44.253,187.125,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,Finished,1,13,14:26:58,20.726,20726,5152,20,1:40.457,\N,\N
1498,21412,867,808,207,20,13,13,13,0.0,57,+1:15.871,6332520,54,14,1:44.253,187.125,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,Finished,2,25,14:48:42,21.224,21224,5152,20,1:40.457,\N,\N
1499,21412,867,808,207,20,13,13,13,0.0,57,+1:15.871,6332520,54,14,1:44.253,187.125,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,Finished,3,28,14:54:43,21.407,21407,5152,20,1:40.457,\N,\N
1500,21412,867,808,207,20,13,13,13,0.0,57,+1:15.871,6332520,54,14,1:44.253,187.125,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,Finished,4,47,15:30:40,30.800,30800,5152,20,1:40.457,\N,\N
1501,21413,867,5,207,16,14,14,14,0.0,57,+1:34.654,6351303,40,19,1:45.294,185.275,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,Finished,1,12,14:25:12,21.040,21040,5148,16,1:40.087,1:40.295,\N
1502,21413,867,5,207,16,14,14,14,0.0,57,+1:34.654,6351303,40,19,1:45.294,185.275,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,Finished,2,27,14:53:03,24.445,24445,5148,16,1:40.087,1:40.295,\N
1503,21414,867,819,206,23,15,15,15,0.0,57,+1:36.551,6353200,43,22,1:46.701,182.832,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,pic,\N,PIC,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,Finished,1,11,14:23:43,31.636,31636,5155,23,1:42.675,\N,\N
1504,21414,867,819,206,23,15,15,15,0.0,57,+1:36.551,6353200,43,22,1:46.701,182.832,1,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,pic,\N,PIC,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,Finished,2,28,14:55:13,22.838,22838,5155,23,1:42.675,\N,\N
1505,21415,867,13,6,13,16,16,16,0.0,56,\N,\N,36,15,1:44.431,186.806,11,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,+1 Lap,1,11,14:23:08,20.498,20498,5145,13,1:39.388,1:38.780,\N
1506,21415,867,13,6,13,16,16,16,0.0,56,\N,\N,36,15,1:44.431,186.806,11,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,+1 Lap,2,27,14:51:54,20.126,20126,5145,13,1:39.388,1:38.780,\N
1507,21415,867,13,6,13,16,16,16,0.0,56,\N,\N,36,15,1:44.431,186.806,11,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,+1 Lap,3,34,15:07:46,39.041,39041,5145,13,1:39.388,1:38.780,\N
1508,21415,867,13,6,13,16,16,16,0.0,56,\N,\N,36,15,1:44.431,186.806,11,2012,8,12,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,+1 Lap,4,53,15:41:54,20.476,20476,5145,13,1:39.388,1:38.780,\N
